   7.1460000e+03   2.7000000e+02   1.0201511e+01   2.7068603e-01   1.9581890e-01   6.0140772e-02   4.1976731e-05   3.7139284e-07   5.5197396e-06  -4.4112462e-12   3.2907272e-08  -1.7032325e-11   2.3747884e-01   2.1945738e-01   9.5443400e-01   9.2033000e+03   1.5692188e+02   7.0843870e-01   3.1590853e+06   1.1086165e+03   5.2339601e+01   1.0824067e+06   1.2036086e+06   1.7795654e+06   5.4179383e+06   3.8288867e+06   1.6403463e+09   1.1592407e+09   1.9015562e+18   4.9588973e-03   4.6643654e-03   3.7477437e-03   3.4522031e-03   2.5313967e-03   2.8025140e-03   1.9256369e-03   2.3602933e-03   9.9502412e+01   4.9758833e-01   9.7973921e+01   4.0081740e-01   9.5924808e+01   2.9316530e-01
   7.1250000e+03   2.6700000e+02   1.0005474e+01   2.1601687e-01   1.7519189e-01   5.4759252e-02   3.8800356e-06   2.5244786e-07   6.2593261e-06   6.6571650e-12   1.0999749e-08  -1.5829514e-11   2.2349961e-01   3.5647672e-01   9.9365071e-01   9.6768679e+03   1.6037500e+02   6.8406266e-01   2.4122461e+06   1.8690588e+03   3.1565578e+01   9.4639078e+05   1.9220570e+06   3.5592366e+06   5.3472440e+06   5.0109301e+06   1.6361771e+09   1.5332694e+09   2.5087003e+18   4.1645043e-03   4.1992251e-03   2.3901414e-03   2.9803201e-03   1.8008762e-03   2.1351652e-03   1.5419089e-03   1.6000780e-03   9.9272766e+01   7.2723359e-01   9.7441777e+01   5.2979726e-01   9.3281132e+01   3.5569958e-01
   7.1030000e+03   2.8100000e+02   1.1116570e+01   2.3058285e-01   1.9550643e-01   6.2592443e-02   3.5061623e-05   1.3748909e-05   4.0529923e-06   2.7375047e-11   1.8509461e-08  -2.8287339e-11   2.4006608e-01   2.4789683e-01   9.1299921e-01   1.0624712e+04   1.7970312e+02   4.7987400e-01   4.5733584e+06   2.6433481e+03   5.7221923e+01   1.8957610e+06   2.4707921e+06   3.0063723e+06   6.8671158e+06   4.9656196e+06   2.2252304e+09   1.6090655e+09   3.5805415e+18   4.5161884e-03   3.4211314e-03   3.1578571e-03   2.7228140e-03   2.3414465e-03   2.4653673e-03   1.9306279e-03   2.3334953e-03   9.9393755e+01   6.0624497e-01   9.8052409e+01   4.9362645e-01   9.5000912e+01   3.6644511e-01
   7.0320000e+03   2.6500000e+02   9.9864903e+00   2.4495440e-01   1.8300303e-01   6.0619861e-02   1.4742302e-06   1.0651249e-06   4.7703670e-07   2.8468352e-14   3.9765829e-10  -2.6679315e-13   2.8868337e-01   2.6340924e-01   9.7448940e-01   9.2965796e+03   1.5712500e+02   4.4147604e-01   4.1734214e+06   1.2233170e+03   1.7520998e+01   1.6352688e+06   1.3064452e+06   2.1857283e+06   4.8699489e+06   4.0157716e+06   1.4753042e+09   1.2165382e+09   1.7947639e+18   6.3463907e-03   6.0981747e-03   3.2156538e-03   4.0774883e-03   2.1380411e-03   2.3549186e-03   1.8490314e-03   2.1598689e-03   9.9245020e+01   7.5497961e-01   9.7283070e+01   5.8103974e-01   9.1592467e+01   4.1004691e-01
   7.0290000e+03   2.8100000e+02   1.1233604e+01   2.4953312e-01   1.8781721e-01   6.0992537e-02   4.6315669e-05   7.0228301e-06   1.4206434e-06  -4.4804704e-12  -7.3939886e-09   2.0294809e-13   2.3630958e-01   2.4293949e-01   8.9603823e-01   9.6372353e+03   1.6292188e+02   4.4274524e-01   4.3409663e+06   1.5443617e+03   3.4940045e+01   1.6361204e+06   1.5793523e+06   2.1182377e+06   4.6710557e+06   4.9077263e+06   1.4409041e+09   1.5139102e+09   2.1813994e+18   5.5390886e-03   4.9964062e-03   3.6957536e-03   3.6819142e-03   2.1607348e-03   1.9276118e-03   1.7466302e-03   1.7463534e-03   9.9464864e+01   5.3513636e-01   9.7732351e+01   4.2556345e-01   9.4226828e+01   3.0878417e-01
   8.3600000e+03   2.9200000e+02   1.0199043e+01   2.6538067e-01   1.9006570e-01   6.0372796e-02   2.1379956e-05   5.3229316e-07   2.6040360e-06   2.2714176e-12   1.1946080e-08  -6.9546190e-12   2.3285032e-01   2.4066000e-01   9.8231661e-01   1.1062774e+04   1.8654688e+02   9.3422511e-01   2.6607167e+06   1.7222772e+03   8.7088284e+01   9.5881389e+05   1.7686730e+06   2.9082219e+06   7.4483649e+06   6.4616717e+06   2.4570448e+09   2.1315569e+09   5.2373308e+18   5.6104738e-03   5.2407522e-03   3.2355985e-03   4.0147367e-03   2.1633383e-03   2.2953288e-03   1.7905562e-03   1.9687331e-03   9.9479180e+01   5.2081995e-01   9.7837614e+01   4.3472439e-01   9.4487192e+01   3.3320512e-01
   7.8640000e+03   2.9700000e+02   1.1216811e+01   2.1645657e-01   1.7612769e-01   5.7211569e-02   2.5940505e-05   1.4002136e-06   2.1680170e-06  -1.1658241e-12   3.1129127e-09  -5.4260019e-12   1.9741500e-01   3.1605630e-01   9.1299921e-01   1.1493576e+04   1.8979688e+02   7.1879635e-01   3.5033966e+06   2.5169192e+03   1.0772329e+02   1.4031983e+06   2.4228768e+06   3.8920588e+06   7.8511268e+06   6.1823929e+06   2.6127259e+09   2.0573978e+09   5.3754165e+18   4.9353242e-03   4.5128036e-03   2.7619543e-03   3.0379039e-03   1.9991487e-03   2.3805277e-03   1.7348750e-03   2.0775493e-03   9.9303821e+01   6.9617872e-01   9.7598425e+01   5.5738847e-01   9.3890257e+01   4.0953928e-01
   6.7940000e+03   2.6400000e+02   1.0258463e+01   2.6182579e-01   1.9586910e-01   5.8705386e-02   1.4009933e-05   2.9688143e-07   4.2279277e-06  -3.9203769e-12   1.5528542e-08   1.6167748e-12   2.1397424e-01   2.3420078e-01   9.5443400e-01   9.1634588e+03   1.5407812e+02   7.5036812e-01   2.4955284e+06   1.2412731e+03   8.3256178e+01   9.1516867e+05   1.2916121e+06   1.6508043e+06   4.8540299e+06   4.2776580e+06   1.4561351e+09   1.2832317e+09   1.8685587e+18   4.5827541e-03   4.3619410e-03   3.0016318e-03   2.5705424e-03   2.3085494e-03   2.3866891e-03   1.9032171e-03   2.3237512e-03   9.9490671e+01   5.0932922e-01   9.8184366e+01   4.2150026e-01   9.5849785e+01   3.1878060e-01
   7.6490000e+03   2.8900000e+02   1.0919205e+01   2.5291328e-01   2.0134791e-01   6.2041201e-02   8.2462277e-07   6.5936642e-06   1.1728670e-06   2.9917130e-12   7.2491692e-11  -1.0133125e-12   2.6733771e-01   2.2964298e-01   9.7448940e-01   1.0684212e+04   1.8317188e+02   6.3372749e-01   4.3761190e+06   2.2508677e+03   4.0362667e+01   1.7434439e+06   2.2078430e+06   2.5940708e+06   6.6535312e+06   6.0525738e+06   2.1753373e+09   1.9788564e+09   4.3046801e+18   5.1761558e-03   4.1530502e-03   3.2283138e-03   2.5254900e-03   2.1710707e-03   2.2421734e-03   1.7608645e-03   2.1937472e-03   9.9512225e+01   4.8777541e-01   9.7478113e+01   4.0137230e-01   9.2972088e+01   3.0491774e-01
   4.9380000e+03   2.2200000e+02   9.9805589e+00   2.5259238e-01   1.8428123e-01   5.8116878e-02   1.1525920e-06   2.6710258e-07   6.9167534e-06  -5.1450369e-12   4.3218972e-09  -2.6524187e-12   2.5652487e-01   2.4694834e-01   7.8556029e-01   6.4235000e+03   1.0835938e+02   5.2752254e-01   1.5573687e+06   5.1405106e+02   4.9756963e+01   5.3776089e+05   5.8472144e+05   9.7995411e+05   2.2321846e+06   2.1037129e+06   5.6246982e+08   5.3009685e+08   2.9816348e+17   4.9539311e-03   4.6535000e-03   3.5118201e-03   3.9128111e-03   2.3254714e-03   2.7744107e-03   1.9614520e-03   2.4135980e-03   9.9365673e+01   6.3432700e-01   9.7906838e+01   4.4932741e-01   9.4876022e+01   2.9151334e-01
