   1.3677000e+04   4.3500000e+02   1.3835271e+01   3.1623059e-01   2.7318391e-01   8.2147001e-02   4.2002913e-04   6.4907492e-05   2.6975324e-06   3.5654565e-11  -3.3099222e-08  -3.9806194e-12   2.8046324e-01   1.9440593e-01   1.0000000e+00   1.9924493e+04   3.4134375e+02   5.2089510e-01   1.5952093e+07   9.3073314e+03   7.5306799e+01   6.8065146e+06   8.1124730e+06   9.5779414e+06   1.9094232e+07   2.4082627e+07   8.5073942e+09   1.0729962e+10   9.1284014e+19   5.8598500e-03   4.7281011e-03   3.6493581e-03   2.8789407e-03   2.2868358e-03   2.1441986e-03   1.8001539e-03   2.2933060e-03   9.9681183e+01   3.1881654e-01   9.8485001e+01   2.9461350e-01   9.4990248e+01   2.6065104e-01
   1.3491000e+04   3.9700000e+02   1.1682529e+01   3.8340033e-01   2.3806123e-01   8.3965614e-02   1.1851241e-05   6.3393990e-06   1.2547801e-06   1.4003591e-12  -2.1755335e-09   1.7284650e-12   3.1461054e-01   2.1486089e-01   1.0000000e+00   1.6122915e+04   2.7762500e+02   5.8591256e-01   9.5836971e+06   2.4484510e+03   1.2868775e+02   2.7437056e+06   2.7000806e+06   4.5269559e+06   1.3858060e+07   1.3590894e+07   5.5707824e+09   5.4633840e+09   3.0435324e+19   6.3557390e-03   5.7650532e-03   4.3659419e-03   4.0159528e-03   2.8931150e-03   2.8700800e-03   2.4113735e-03   2.8262288e-03   9.9621983e+01   3.7801687e-01   9.8416122e+01   3.2206691e-01   9.5758375e+01   2.5242583e-01
   1.1114000e+04   3.8600000e+02   1.3406154e+01   2.8308228e-01   2.1592451e-01   6.8639767e-02   5.0112902e-05   1.6991097e-05   7.2599860e-07   2.3739721e-12  -4.4850632e-09  -8.0745838e-14   2.5375736e-01   2.2232552e-01   9.6520170e-01   1.5403453e+04   2.5990625e+02   9.0755144e-01   5.9009322e+06   4.1924697e+03   8.0941994e+01   2.7597336e+06   3.9051840e+06   5.4319520e+06   1.4762138e+07   1.1030459e+07   5.7715220e+09   4.3125545e+09   2.4890003e+19   7.1799217e-03   5.0341342e-03   4.0859866e-03   3.7537929e-03   2.7741539e-03   3.2749191e-03   2.2827585e-03   3.3099700e-03   9.9419957e+01   5.8004260e-01   9.8148676e+01   5.2808919e-01   9.4029222e+01   4.5398806e-01
   1.2060000e+04   4.1400000e+02   1.4211940e+01   3.4141345e-01   2.5938179e-01   8.3169156e-02   1.6199226e-05   2.9173812e-06   4.4719601e-06   2.6738251e-12   1.4956725e-08   7.9790371e-12   2.8965126e-01   2.0453994e-01   9.9929544e-01   1.6216021e+04   2.7554688e+02   7.4837330e-01   7.2664704e+06   4.2271791e+03   1.1925137e+02   2.9702818e+06   3.9919371e+06   5.7607233e+06   1.4077724e+07   1.4337306e+07   5.6380867e+09   5.7420481e+09   3.2374165e+19   6.9732045e-03   4.6176540e-03   4.7519158e-03   4.4327224e-03   3.0996803e-03   3.6956048e-03   2.4131017e-03   3.7400867e-03   9.9551847e+01   4.4815293e-01   9.8507884e+01   4.1570017e-01   9.5419153e+01   3.6714476e-01
   1.2188000e+04   4.0400000e+02   1.3391533e+01   3.1086055e-01   2.5560528e-01   8.1282159e-02   2.0390143e-04   5.5007701e-05   3.8226307e-06   4.8844661e-11   4.3588100e-08   6.6146163e-12   2.8523123e-01   2.2288797e-01   9.8869941e-01   1.7638696e+04   3.0035938e+02   8.1587726e-01   7.1583883e+06   6.8935095e+03   1.0637565e+02   3.1509302e+06   6.1484644e+06   7.3664789e+06   1.6063912e+07   1.9634888e+07   6.7154435e+09   8.2082732e+09   5.5122195e+19   7.8184753e-03   5.3247996e-03   4.2556487e-03   3.6818107e-03   2.6792557e-03   3.0010234e-03   2.0107711e-03   3.1424030e-03   9.9599476e+01   4.0052404e-01   9.8289202e+01   3.5887498e-01   9.5239186e+01   3.0220352e-01
   1.4369000e+04   4.6200000e+02   1.4854478e+01   3.6725131e-01   2.5748151e-01   8.5909187e-02   4.8445658e-05   7.7639269e-06   3.4194509e-07  -7.4766487e-14   6.9079245e-10   4.9801620e-13   3.0522808e-01   2.0129161e-01   1.0000000e+00   1.8377148e+04   3.1410938e+02   7.4098144e-01   9.7196414e+06   4.4372897e+03   1.4878824e+02   3.6080099e+06   4.3942867e+06   6.5785249e+06   1.8746343e+07   1.8003494e+07   8.0498439e+09   7.7308573e+09   6.2232195e+19   6.3822638e-03   4.0211485e-03   4.4873364e-03   3.7016173e-03   2.9392285e-03   3.1228093e-03   2.4539981e-03   3.4940327e-03   9.9581029e+01   4.1897144e-01   9.8454896e+01   3.8775403e-01   9.5305177e+01   3.4341810e-01
   1.3562000e+04   5.0200000e+02   1.8581625e+01   3.6602653e-01   2.6988028e-01   8.8316727e-02   7.7890789e-04   9.0201730e-05   1.3002797e-05   4.3254611e-10   3.1329733e-07  -7.3000339e-11   2.9107598e-01   1.7854139e-01   9.9718040e-01   1.7822621e+04   3.0640625e+02   8.2845032e-01   7.6143124e+06   4.9356078e+03   3.4328699e+01   4.6211684e+06   4.6518188e+06   6.1072639e+06   2.0713676e+07   1.4238873e+07   8.7684902e+09   6.0275833e+09   5.2852805e+19   1.0392595e-02   4.7876388e-03   5.6775169e-03   3.8489212e-03   3.5250948e-03   3.2875318e-03   2.8243083e-03   3.7827664e-03   9.9694327e+01   3.0567274e-01   9.8589861e+01   2.7099234e-01   9.5763669e+01   2.2534063e-01
   1.1633000e+04   3.6600000e+02   1.1515172e+01   3.2586497e-01   2.6657912e-01   8.4563278e-02   6.4559493e-05   6.5941007e-06   6.4880065e-06   4.1443430e-11  -3.6881820e-08  -1.7530918e-11   3.3073392e-01   1.9886178e-01   9.9365071e-01   1.6424123e+04   2.8251562e+02   6.5793324e-01   9.9184210e+06   5.7398747e+03   6.9180488e+01   3.9655929e+06   5.1649031e+06   6.2515171e+06   1.3345131e+07   1.6598585e+07   5.4114445e+09   6.7307180e+09   3.6422907e+19   6.8647324e-03   5.6943772e-03   3.7173132e-03   3.5061925e-03   2.4484112e-03   2.2388025e-03   1.9292460e-03   2.2834877e-03   9.9634032e+01   3.6596801e-01   9.7972850e+01   3.2740607e-01   9.3935373e+01   2.7714718e-01
   1.5456000e+04   4.6400000e+02   1.3929607e+01   3.6972917e-01   2.6128483e-01   8.7663800e-02   4.2651173e-04   2.2447649e-05   2.3563989e-06  -1.7071575e-11  -4.7046383e-08  -5.7421375e-13   2.5489932e-01   2.3467514e-01   9.4216317e-01   2.0880947e+04   3.4762500e+02   6.4612174e-01   1.6141403e+07   6.4488883e+03   1.0953575e+02   5.5208869e+06   6.0133469e+06   1.0205691e+07   1.9432083e+07   2.2764220e+07   8.7615177e+09   1.0263908e+10   8.9927410e+19   5.0370152e-03   4.1705359e-03   3.3047305e-03   4.2381251e-03   2.6118482e-03   4.2193122e-03   2.4267952e-03   4.4114951e-03   9.9447680e+01   5.5231989e-01   9.8739844e+01   5.1702951e-01   9.6407664e+01   4.6552789e-01
   1.1855000e+04   4.0500000e+02   1.3835934e+01   4.0568141e-01   2.6115123e-01   9.3798590e-02   5.8475222e-04   4.8607929e-06   1.1927127e-06   2.7260013e-12  -1.2351533e-08  -1.0381298e-12   4.0659892e-01   1.8251007e-01   1.0000000e+00   1.4452089e+04   2.4909375e+02   5.0015069e-01   9.2843099e+06   2.2093858e+03   1.0021643e+02   2.7053943e+06   2.3936642e+06   3.9062187e+06   1.0625700e+07   1.0851441e+07   4.0707921e+09   4.1572745e+09   1.6923400e+19   7.5322848e-03   5.5227933e-03   5.2469524e-03   5.7472939e-03   3.4176472e-03   4.9650168e-03   2.9319193e-03   5.4711432e-03   9.9197184e+01   8.0281588e-01   9.8042229e+01   6.7355095e-01   9.5832737e+01   5.1347350e-01
